user,location,text
HerndxJhona,Encanto🇨🇴,"@MirandaBogota Vamos qué vamos ✊🤟🫶💪
#ElCambioEnPrimera 🇨🇴"
tfeliperangel,"Leticia, Colombia",@QuinteroCalle Cuando el río suena es porque piedras lleva! #ElCambioEnPrimera
Gustavomeji_,,"@QuinteroCalle De la mano por un renacer, con la nueva generación. #ElCambioEnPrimera ."
JohnMiltonR_,"Cali, Colombia","En las actuaciones de la @PGN_COL es indispensable que prevalezca el debido proceso.
#JohnMiltonPresidenteVa… https://t.co/rBGlZifMfw"
jhonfqui1,,"@MargaritaRepo Ahora sí le dió el empujón para hacer #ElCambioEnPrimera,. Es exactamente lo que hay que cambiar NO… https://t.co/0sFG5XoaqQ"
GoryVelarde,,"@QuinteroCalle Como familia por el cambio, con el Pacto Histórico. #ElCambioEnPrimera ."
JavierHTolosa,United Kingdom,"@MargaritaRepo por esa razon, hay que votar por #ElCambioEnPrimera"
rprietog,Bogota Colombia,#ElCambioEnPrimera es la realidad de Colombia..
FredyGo_,,"@QuinteroCalle Abrazados a sacar adelante al país, con el Pacto Histórico. #ElCambioEnPrimera ."
ColombiaHumana_,Bogota,"""Cuando nosotros lleguemos al gobierno tengan la certeza que no actuaremos de esa manera. El desconocimiento de la… https://t.co/EbKkYEDcd8"
fabiomonte7,valle del cauca,"#ValledelCauca,  #Cauca, #Nariño podemos tener los problemas que sean  pero jamás el de ser uribista… https://t.co/td49JokGxI"
ElverValencia5,,"@QuinteroCalle Abrazados por el cambio, con Petro. #ElCambioEnPrimera ."
rprietog,Bogota Colombia,#ElCambioEnPrimera y vamos con toda...!!!
Dan_River16,,"@PGN_COL ¿Pa' cuándo esto?
O ustedes sancionan selectivamente.
#ElCambioEnPrimera https://t.co/OVOrm1X0lJ"
AndreyCano,"Antioquia, Colombia","#DanielSeQueda  💪🏼🇨🇴

¡Por la defensa de la democracia!
Nos vemos hoy miércoles 11 de mayo a las 5:00 p. m. en la P… https://t.co/Z2Oy3zMjlx"
CARLOSARTUROCG1,"Manizales, Colombia","Así me siento, #ElCambioEnPrimera tomando impulso luego de meses de recuperación https://t.co/3ttl2nLtvr
Pero glori… https://t.co/whbd9rFpxb"
ElizaBerrio1,,"@QuinteroCalle Como hermanos por la paz, con Petro y Francia. #ElCambioEnPrimera ."
cambiosenlanube,Ubaque,#ElCambioEnPrimera @QuinteroCalle usted será Mi presidente 2026-2030
Luis10337702,,"@MAndreaNieto ""La procuradora le  prendió una vela al diablo y otra a Dios"".
#ElCambioEnPrimera #ProcuradoraFascista
#GolpeDeEstadoTecnico"
BeticoCorrales,,"@QuinteroCalle Vamos por un país para todos, con el Pacto Histórico. #ElCambioEnPrimera ."
Cambioalafuerza,,@54Luiscontreras @Isaac121406 @soycardonaa16 Por ellos #ElCambioEnPrimera
AsiOmass,El Universo 🌌 ,@PGN_COL El organismo de control que requiere ser controlado. Esa es la coherencia uribista de la que  Colombia est… https://t.co/Gp8h4qLyRN
Lawyerneutro,,"Más de 500 seguidores generados desde la lucha inalcanzable con este Gobierno Criminal Y Corrupto, así mismo crecer… https://t.co/o75rCN19Fp"
Cambioalafuerza,,@JuanCarBotero @miltonbravoroj1 Colombia es un estado fallido y la única opción viable es con Petro #ElCambioEnPrimera
MAGODELASINTONI,COLOMBIA,"""Pido la palabra"" Un consejo: Contribuyan para ahorrarnos más de $600.000'000.000.oo en una segunda vuelta.… https://t.co/bEvePsxLqN"
carlosmpat,,"Un gobierno que en 4 años solo ha ido en reversa, no podrá detener #ElCambioEnPrimera #DanielSeQueda"
RayoJaramillo1,,"@QuinteroCalle Vamos por el cambio, con Petro. #ElCambioEnPrimera ."
AsiOmass,El Universo 🌌 ,@PGN_COL Esa es la coherencia uribista de la que  Colombia está cansada. Ya es hora que el pais deje de padecer tan… https://t.co/UzYMdwqRAP
DanielaRubianoL,Colombia,"Haciendo gobierno son malevolos, pero haciendo campaña  al pacto y sepultando su propio partido, son excelentes.
Au… https://t.co/OevSWR2NiV"
nancyfigueroabe,colombia,"La tolerancia llegó a cero igual que entendimiento de situaciones de democracia, aquí no puede haber más concesione… https://t.co/FRJGNXsIYa"
Luis10337702,,"""La @PGN_COL le prendió una vela al diablo y otra a Dios"""".
#ElCambioEnPrimera 
#ProcuradoraFascista… https://t.co/qrPH4BoC15"
caerchacai,"Cali, Colombia",@ColPlatanal @10Floralba Jajajajaja #ElCambioEnPrimera #PetroPresidenteEnPrimera #PetroPresidente2022… https://t.co/c2g5WVniaF
manuelzamudioa,,"Cundinamarca quiere un cambio por la vida. Este 29 de Mayo marquemos Presidente Petro, Vicepresidenta Francia.… https://t.co/9hiBSA8pm7"
LuckyJack50,En el mar...,Con lo del alcalde Quintero empieza uno a preguntarse por lo que será un gobierno de Gustavo Petro con Procuraduría… https://t.co/3UgTezLFHb
malconstruido,,"@NoticiasRCN @petrogustavo @FicoGutierrez Vamos #ElCambioEnPrimera 
Fuerza @QuinteroCalle 
El cambio está cerca. @petrogustavo ✊"
ArangoPecoso,,"@QuinteroCalle Unidos por la paz, con Francia Márquez. #ElCambioEnPrimera ."
1PierreVargas,,@NoticiasCaracol Dejó ver su desesperación ante la inminente llegada al poder del representante de más del 80% de l… https://t.co/iD5aSQtEqb
FranSerran,BOGOTA-COLOMBIA,Faltan 18 días... #ElCambioEnPrimera y muchas jugaditas ramplonas de los enemigos de Colombia. 🇨🇴✔️🤔 https://t.co/jZ0L2PKAI6
aflopezh,"Bogotá, D.C., Colombia","Mi jefe estaba indecisa de a quien darle el voto, le acabo de comentar lo que hicieron con el alcalde de Medellín y… https://t.co/pyauiSshAF"
Leomoracon,,@NoticiasUno Es un descaro este desgobierno de @IvanDuque. Quiere comprar conciencias como compró hace 4 años. Por… https://t.co/pKG0osxop8
makubex88,Colombia,"#ElCambioEnPrimera los uribistas llevan más de 20 años metiendo mal los cambios, ellos viven metiendo #Reversa. Vot… https://t.co/tBWYt9LbAW"
JVSolucionez,"Cúcuta, Colombia","Cosplay de petro.
#ElCambioEnPrimera https://t.co/iti6Kx8bRT"
PactoHistorico,Pacto Histórico,"El uribismo no respeta la democracia, utiliza el poder para beneficio propio. El 29 de mayo, será el inicio del fin… https://t.co/a1Zb4BUeDI"
dayanchacon09,"Bucaramanga, Colombia",#ElCambioEnPrimera PETRO PRESIDENTE! https://t.co/UvudXS6p0b
PeloZapata,,"@QuinteroCalle Abrazados a sacar adelante al país, con Petro. #ElCambioEnPrimera ."
Jonathanmen23,,#ElCambioEnPrimera los pokemones del estado! https://t.co/auJKfCDdcB
manuell_melo,"Bogotá, D.C., Colombia","Apoyo a la democracia en Bogotá, no mas poder autoritario, total apoyo a daniel  @QuinteroCalle #ElCambioEnPrimera https://t.co/swqrrswm3V"
PitufoLopez9,,"@QuinteroCalle Como familia a sacar adelante la educación, con Petro. #ElCambioEnPrimera ."
LuisEvelioBedo2,,#ElCambioEnPrimera .el 29 de mayo será el día que por fin sacaremos todas esas ratas corruptas de este narco estado… https://t.co/7Csc30NtZH
sheva9_7,Welcome To The Jungle🐯🦍,"Mientras tanto en las calles de California, Miami, Orlando #PetroPresidenteEnPrimera #ElCambioEnPrimera… https://t.co/ADGHQwdcf3"
PatataAndy,,"@QuinteroCalle Con esperanza por la paz, con Petro y Francia. #ElCambioEnPrimera ."
ChicleBoyacense,,Que culpa tiene @QuinteroCalle que su clase de conducción se haya tomado ahora como un lema de campaña política y s… https://t.co/CryL3ZfqK8
Elqueloscritic1,Cali,En un año sin pandemia (2019) la pobreza en Colombia aumentó los mismos siete puntos que en año con pandemia. Calcu… https://t.co/YYEzoA5kgb
Catmuergana,"Bogotá, D.C., Colombia","@ZonaParqueoPago @ClaudiaLopez @TerminalBogota @SectorMovilidad No, ella les toma fotos y los amenaza diciéndoles q… https://t.co/V3FSMsq6zJ"
Samanth__Mar,,"@QuinteroCalle Como familia por la paz, con Petro y Francia. #ElCambioEnPrimera ."
GanadorTiburon,En Cualquier Lugar del MUNDO.,"#ElCambioEnPrimera: TODOS APOYAN A PETRO..!
Expresidentes, Deportistas y Miles de Colombianos Saben que Petro es el… https://t.co/xN80cTHwDd"
Nygma7677,"Medellín, Colombia",@elcolombiano @diamaov El Colombiano feliz celebrando la tiranía. Sería bueno que también hicieran un hilo de las v… https://t.co/l8KKk9v3ic
Borisaleman1986,,@PGN_COL  #MargaritaCabello  hijos de su gran reputisima madre!!!!!  Ustedes son el cancer del país!!!!!! Ahora de… https://t.co/oFvodS70MI
Nygma7677,"Medellín, Colombia",@elcolombiano @diamaov El Colombiano feliz celebrando la tiranía. Sería bueno que también hicieran un hilo de las v… https://t.co/bV5uQemOGW
Nygma7677,"Medellín, Colombia",@elcolombiano @diamaov El Colombiano feliz celebrando la tiranía. Sería bueno que también hicieran un hilo de las v… https://t.co/lW0ljQOVyY
oscarjcuavas,"Cartagena, Colombia","#ElCambioEnPrimera
Petro presidente en primera vuelta."
Nygma7677,"Medellín, Colombia",@elcolombiano @Veronicalcocerg El Colombiano feliz celebrando la tiranía. Sería bueno que también hicieran un hilo… https://t.co/sqfgBnN1pe
WilsonA25901603,,@CARLOSFMEJIA Este 29 de mayo somos más de 13 millones de criminales según @CARLOSFMEJIA que nos aliamos con… https://t.co/VfSepIZgP2
yolandita2101,,"@lcvelez Jajajajajajaja, ahora sí, #ElCambioEnPrimera https://t.co/Q3w77smPjS"
Nygma7677,"Medellín, Colombia",@elcolombiano El Colombiano feliz celebrando la tiranía. Sería bueno que también hicieran un hilo de las veces que… https://t.co/xKbQPTeIhm
Jaidiver1,,"A mi el cambio de la bicicleta en primera es la posibilidad de subir las lomas más hps, el reto más duro, como sali… https://t.co/Jens9baKNw"
Nygma7677,"Medellín, Colombia",@elcolombiano El Colombiano feliz celebrando la tiranía. Sería bueno que también hicieran un hilo de las veces que… https://t.co/wD2h6nqZzJ
Nygma7677,"Medellín, Colombia",@elcolombiano @AlcaldiadeMed @petrogustavo El Colombiano feliz celebrando la tiranía. Sería bueno que también hicie… https://t.co/wBpjEoiZ9h
SalomeF_lores,,"@QuinteroCalle Juntos por un país para todos, con el pacto de la transparencia. #ElCambioEnPrimera ."
LuchoMalambo,"Bogotá, D.C., Colombia","Para ejemplificar aquello de #ElCambioEnPrimera, el alcalde Quintero utilizó un 'Auto Ford', pero en la Procuradurí… https://t.co/F8V2TGSkpx"
Nygma7677,"Medellín, Colombia",@elcolombiano El Colombiano feliz celebrando la tiranía. Sería bueno que también hicieran un hilo de las veces que… https://t.co/fV7ktlapK9
camargosky,Colombia,"Daniel Quintero es un excelente pedagogo, porque todos aprendimos que es necesario #ElCambioEnPrimera."
Lawyerneutro,,"Juguetón usted genocida, aqui el que jugó con la vida de 6402 jóvenes fue usted, nos va a tener que rendir cuentas… https://t.co/jihM4izeKr"
Nygma7677,"Medellín, Colombia",@elcolombiano @ISAZULETA El Colombiano feliz celebrando la tiranía. Sería bueno que también hicieran un hilo de las… https://t.co/P0QzqzoJk3
SergioOjedaD,"Bogota, Colombia ","#ElCambioEnPrimera
Apoyo total a @QuinteroCalle !!! https://t.co/MoxUXYfNJI"
NOVAYPUNTO,,"Todo con la autorización de Uribe y de @IvanDuque.
Desesperados por la segura quemada mayo 29 acuden a la anarquía,… https://t.co/JCy2GtQqxQ"
Nygma7677,"Medellín, Colombia",@elcolombiano @QuinteroCalle El Colombiano feliz celebrando la tiranía. Sería bueno que también hicieran un hilo de… https://t.co/H4F4vtQq2w
DiosMillonarios,"Bogotá, D.C., Colombia",@IvanCepedaCast Esperanza para latino América. #ElCambioEnPrimera
Joscampoter,"Barranquilla, Colombia","#ElCambioEnPrimera estamos esperando que la procuradora haga lo mismo con Duque y Zapateiro, Funcionarios de la alc… https://t.co/qoWonHtvho"
Naty_rest,,"@QuinteroCalle Como familia por nuestro futuro, con Petro. #ElCambioEnPrimera ."
goesoscar,,"#ElCambioEnPrimera
HP en primera vamos a hacer el cambio, Petro Presidente"
JulietaGiraldo5,,"@QuinteroCalle Vamos por un país para todos, con Petro y Francia. #ElCambioEnPrimera ."
profezoide,Bogota,Apoyamos a @QuinteroCalle ante este golpe de estado que pretende dar la @PGN_COL señores #ElCambioEnPrimera
camargosky,Colombia,"¿Entonces todas las escuelas de conducción son petristas y hacen política en sus clases?
Porque en todas le enseñan… https://t.co/BYCBBHwRAf"
rochi2105,,#ElCambioEnPrimera Petro presidente!
darojas06,"Pereira, Colombia","#ElCambioEnPrimera ya sacaron a sus perros rabiosos a combatir el progresismo, No Pasarán!!

#PetroPresidenteEnPrimera"
CatiusGarcia,"Pereira, Colombia",Bueno pero... #ElCambioEnPrimera ✊🏼
AyanaMorales12,,"@QuinteroCalle Como uno solo por la paz, con Petro y Francia. #ElCambioEnPrimera ."
williamprzc,,El Cambio en Primera! #ElCambioEnPrimera #YoSoyQuintero #CambioPorLaVida https://t.co/0fOv7An239
KevinCalimeno,Quibdo-Choco,"La destitución de Quintero es una bomba que estallará en contra del uribismo, cuando deban restituir al alcalde en… https://t.co/7LCuF6hx31"
Cambioalafuerza,,@alexcita92 @kikearcinieg Ya somos peor que Venezuela #ElCambioEnPrimera
Parcejul,"Bogotá, D.C., Colombia","Por esta publicación en su cuenta de Twitter, @PGN_COL incompetente suspende al alcalde Daniel @QuinteroCalle que l… https://t.co/laisdRqdzm"
claudias7806,por ahí ,#ElCambioEnPrimera y es con @petrogustavo porque Colombia merece un mejor futuro que ser la fosa común del uribismo.
MARIAME97740109,,#ElCambioEnPrimera a votar por PETRO en primera para acabar con esta zozobra!! El país aclama un cambio.
revelandok,Zeitgeist,@colombian999 @QuinteroCalle Siempre #ElCambioEnPrimera
Elqueloscritic1,Cali,"#ElCambioEnPrimera
Así entrega duque el país:
Una inflación del 8,3% (la más alta desde 2016), una devaluación del… https://t.co/QDM4DaiGMQ"
ManuelaMPaz,,Toda una jugada la de @PGN_COL. Entre ellos se cubren y mueven las fichas. #ElCambioEnPrimera https://t.co/abqd35JcNO
Wasosa2,,"@NoticiasRCN @FicoGutierrez @petrogustavo @sergio_fajardo @ingrodolfohdez Las demás regiones a salvar la patria, po… https://t.co/uIY7JNfvGI"
Noridaoficial,"Bogotá, Colombia",Hace 4 años @Toto_Vega y yo hicimos este video convencidos de Colombia necesitaba un cambio. Hoy más que nunca nos… https://t.co/CFfTJrttcH
Cambioalafuerza,,@adilsoncamarg La suspención de Daniel Quintero por parte de la Procuraduría debería ir acompañada de una suspensió… https://t.co/sdTG7S5PoL
NicolsLlanos8,"Ciénaga, Colombia","@MargaritaRepo De algo si sirvió, le dieron mayor fuerza política a Quintero y a Petro. Si antes estaban perdidos a… https://t.co/1nT0te0hh2"
acosteos,,"Si es el mas votado, eso quiere decir q @petrogustavo también lograría la mayoría en Medellín. Los mismos q eligier… https://t.co/8Hp8Rqes2V"
revelandok,Zeitgeist,@Dxtr_LAB Desde ya arrancamos con #ElCambioEnPrimera
Cambioalafuerza,,@Angelicayady @Don_0s0 @AlvaroUribeVel La suspención de Daniel Quintero por parte de la Procuraduría debería ir aco… https://t.co/4tTNzZM9xZ
Caanvic,,@JAntiuribista @Richiramir @QuinteroCalle Ellos aceptan que @petrogustavo  es #ElCambioEnPrimera
5Meraki,"Medellín, Colombia","#ElCambioEnPrimera ✅
#QueSancionenA Margarita Cabello por participación en política y desacatar las instrucciones de @CIDH"
HumbertoGilCaa1,"Medellín, Colombia","#ElCambioEnPrimera, los que pensaban que el castrochabismo no existía, aquí está el estado colombiano en cabeza de la procuraduría..."
Jcquelin1961,,Por la dignidad y el respeto #ElCambioEnPrimera
Superateo1,,@MargaritaRepo #ElCambioEnPrimera Mija ya se quemó 💥🔥🔥🔥🔥🔥
SharryRivera,"Barranquilla, Colombia","@MirandaBogota Quintero viendo como la procuradora, no suspenden a el alcalde de Barranquilla. 
¡Mucha hpta!… https://t.co/O3RYEtm1Oj"
LEdManjarrez,"Bogotá, D.C., Colombia",@MarianaVegaBia1 #ElCambioEnPrimera sigo al que me siga también.
ValCMont,"Dosquebradas, Colombia",@QuinteroCalle aseguró #ElCambioEnPrimera de @petrogustavo maestro! https://t.co/Pxi0Nj0axa
rodolfomedinar3,"Bogotá, D.C., Colombia","#ElCambioEnPrimera Nos entregan un país polarizado, con alto nivel de inseguridad, más de 20 millones de pobres,tra… https://t.co/6UYfNaLyJt"
DiegoCarri2412,,@LuisGuillermoVl @FicoGutierrez Jajaja hasta se hacen los ciegos estos uribistas sesgados fico siguió creciendo jaj… https://t.co/8EKHcXBN5r
Luismiduque,Colombia,Convoco a la desobediencia civil contra el estado colombiano que ha sido capturado por un grupo de delincuentes. Me… https://t.co/HblUoPdJbN
AlexNarvaez1919,,@Daniel_Gfor A Petro lo destituyeron por robar dinero público adjudicando contratos a dedo que generaron una crisis… https://t.co/4x22G8Sf0s
ColombiaHumana_,Bogota,"- Único país de Suramérica en riesgo de hambruna
- Inflación más alta de los últimos 22 años
- Los alimentos subier… https://t.co/pvXq3kkNsm"
Andreita_Lop_,,"@QuinteroCalle Como uno solo a sacar adelante al país, con el pacto de la transparencia. #ElCambioEnPrimera ."
Dxtr_LAB,World,"La primera vuelta es el mejor escenario para cambio político, social, económico y cultural.

La segunda vuelta es u… https://t.co/DnyAQNYk4s"
JAVIERRPARDO,BOGOTA,@LuisCar89969478 @Nygma7677 @QuinteroCalle Bogotá apoyando a @QuinteroCalle. #ElCambioEnPrimera.
Federic_Vz,,"@QuinteroCalle Todos por un renacer, con el pacto de la esperanza. #ElCambioEnPrimera ."
Orestes08434872,,#ElCambioEnPrimera es la única forma de arrancar y de subir pendientes empinadas.
Cambioalafuerza,,@APOLOC8 Se irán fuera los uribistas los demás no tienen porque ver afectados sus trabajos #ElCambioEnPrimera
Jedatobe,Girón-Santander,¿Han notado que #ElCambioEnPrimera va hacia la izquierda?
AsiOmass,El Universo 🌌 ,@PaoHerreraC Esa es la coherencia uribista de la que  Colombia está cansada. Ya es hora que el pais deje de padecer… https://t.co/Pw43qA22fP
dafemoro79,"Bogotá, D.C., Colombia",@CarolinaCorcho Ojalá sea así. #ElCambioEnPrimera
JuanaMariaRod,,Este país esta un mierdero.  #ElCambioEnPrimera
sunsetian,El Arboreto,"Este candidato me representa! @petrogustavo 
#ElCambioEnPrimera #PetroPresidente https://t.co/mVHxaKSVMi"
Marcela_Jaram,,"@QuinteroCalle Como hermanos a sacar adelante la educación, con Petro y Francia. #ElCambioEnPrimera ."
kevinmorar,"Itagui, Antioquia","Ya que no pudieron con la famosa revocatoria, arbitrariamente suspenden a @QuinteroCalle del cargo en el que lo eli… https://t.co/iuhvJc3Di6"
Tr3sleches,"Medellin, Colombia",@miltonForero16 Y menos de 50? Jejeje #ElCambioEnPrimera
JuanPedroGavir,,"@QuinteroCalle De la mano por un país nuevo, con Petro y Francia. #ElCambioEnPrimera ."
revelandok,Zeitgeist,@hernan_tena @Matador000 @QuinteroCalle @IvanDuque @FicoGutierrez Todo porque #ElCambioEnPrimera
Pedro13051974,,@symrise99 @fdbedout Lo del alcalde de Ibagué lo utilizó la corrupta Margarita Cabello @PGN_COL como conejillo de i… https://t.co/hlea10WKYJ
tobby_hamilton,Colombia,"Que pasó con el general Zapateiro que nombró directamente a un candidato, que se fue directamente contra un candida… https://t.co/djBbnXZARu"
Cambioalafuerza,,@APOLOC8 Gente brillante es la que hay para trabajar #ElCambioEnPrimera
UnPolombianoMas,,Les va a salir el tiro por la culata. Le dieron a @petrogustavo lo que necesitaba para ganar en primera vuelta y… https://t.co/LTmxlGJpX9
maritzaprogre96,"Scotland, United Kingdom",Será por el  gobierno de duque las cosas como son!   Hay cabe 4l dicho  cría cuervos... jajaja #ElCambioEnPrimera… https://t.co/4h0oiHr8VE
Oscar08464952,desconocido. ,#ElCambioEnPrimera este perfil apoya a la @ComisionVerdadC y @JEP_Colombia . https://t.co/yFpbC1vFeJ
acosteos,,"Siiii
Vamos que vamos
Vamos que podemos!!
#ElCambioEnPrimera
#ElCambioEsAhora
#PetroPresidenteEnPrimeraVuelta… https://t.co/qu5b1l6cAo"
KamiiBeltran,,"#EnPrimera
#ElCambioEnPrimera
Colombia 🇨🇴 desperto✊🏼"
dimasago22,,#ElCambioEnPrimera está 29 de mayo cambiaremos la historia de Colombia! @petrogustavo @FranciaMarquezM @DavidRacero https://t.co/ZXKtU66pGI
EmersonElViejo,,"@QuinteroCalle Pues, no se de cosas políticas, se de cosas de tránsito y transporte, me parece genial la campaña de… https://t.co/HFMo8BwqUz"
teatrono5,,@ElQueLosDELATA @QuinteroCalle Para que #ElCambioEnPrimera sea con @petrogustavo nos lo tienen que #MamarEnReversa
MariaHelenaMej,,"@QuinteroCalle Juntos por un renacer, con el pacto de la esperanza. #ElCambioEnPrimera ."
camargosky,Colombia,"Lo de la @PGN_COL contra Daniel Quintero no es una sanción disciplinaria, sino una intervención en política.
Tranqu… https://t.co/GkgP1yhgvU"
nirsita,,"Y no olvidar que fue en Colombia donde asesinaron al Fiscal extranjero,  bajo la nariz de un gobierno corrupto. 
Qu… https://t.co/5uQsEZRaA7"
Jorcampor,,Duque/Fico va a nombrar un alcalde en Medellín que moleste a la gente tratando de generar una revuelta que justifiq… https://t.co/k6ItbKWfLg
SandraLaMoreni2,,"@QuinteroCalle Abrazados por un país nuevo, con el pacto de la esperanza. #ElCambioEnPrimera ."
teatrono5,,@VillanueAle Para que #ElCambioEnPrimera sea con @petrogustavo nos lo tienen que #MamarEnReversa
oscariato,,#ElCambioEnPrimera convocó a los abstencionistas a que está vez crean y nos apoyen para ganar en primera con Petro.
MarioAr69821664,La Ceja (Antioquia),El uribismo en reversa contra #ElCambioEnPrimera https://t.co/2dQNStSXLc
nacho_r_c,España,@PGN_COL despues de pasar por alto todo tipo de intervencionismo esta señora no puede mangonear como le da la gana.… https://t.co/s7b9ZlCXmK
luigiedu1,"Paris, France 🇨🇵🇨🇴🇱🇧",".. La vida siempre prevalecerá sobre la muerte, ánimo amigos compatriotas...estos nubarrones pasarán y le llegará a… https://t.co/Bp1E0mraoo"
pedrohflorez,"Barranquilla, Colombia","Invito a todo Sucre, a recibir con alegría y masivamente a .@petrogustavo el próximo 14 de mayo en la plaza central… https://t.co/XED2Tn6LQh"
misioneroalbert,,Si destituyen alcaldes en la Calle nos vemos y en la urnas los atendemos. 29M masiva y contundente votación.… https://t.co/9lDWiSrB73
SamuelM4rt1n3z,,"@QuinteroCalle Con esperanza por un país nuevo, con el pacto de la transparencia. #ElCambioEnPrimera ."
Reo1087985,,"Bien al viejo Willy y al Tren Valencia! #ElCambioEnPrimera

Pero a todos:
Ojo con zapateiro!
Ustedes le creen cuand… https://t.co/TH9AKH15Hd"
colacho_rojas,"Medellín, Colombia",Alguien ha pensado que va a hacer daniel quintero 3 meses sin sueldo para pagar los servicios de su casita en trice… https://t.co/wSPa8nT3p0
_Gelver_,"Pereira, Risaralda","La procuradora Margarita con la ilegal suspensión del Alcalde de Medellín Daniel Quintero, Colombia está a un ""Cabe… https://t.co/LWuhPk0mHW"
elcolombiano,Medellín,"El video de #ElCambioEnPrimera, que le costó una suspensión a @QuinteroCalle, no ha sido el único. Aunque fue la go… https://t.co/L2Y68pa29Q"
Monica_Sando_,,"@QuinteroCalle Con esperanza por un país para todos, con Petro. #ElCambioEnPrimera ."
RollinsBand,,"Pero si aquí el bandido eres tu, estas un milésima de la cárcel por sobornar testigos #GolpeDeEstadoEnMedellin… https://t.co/DajXs9CeQF"
teatrono5,,@IvanCepedaCast Para que #ElCambioEnPrimera sea con @petrogustavo nos lo tienen que #MamarEnReversa
MotorCritico1,,"@jarizabaletaf Vea pues !

Cada día es diferente al anterior y ya colombia se dió cuenta y decidió,… https://t.co/Z8Ls6euxo9"
Cambioalafuerza,,@JoseOsorioG Gracias Amigo #ElCambioEnPrimera
Libardo82096832,,"#ElCambioEnPrimera  No dar reversa otros doscientos años. 
Vamos a recuperarlos 
Hasta que la dignidad se haga cost… https://t.co/zDhxj7te47"
Nata_Carde,,"@QuinteroCalle Como familia por la transformación, con Petro. #ElCambioEnPrimera ."
nestormauricio,,#ElCambioEnPrimera Quintero https://t.co/cLg0BOxu2a
teatrono5,,@GustavoBolivar Para que #ElCambioEnPrimera sea con @petrogustavo nos lo tienen que #MamarEnReversa
Lechato12,"Barrancabermeja, Colombia","@MirandaBogota Que porquería la política de la costa, un tamal con la publicidad pegada de Federico? 
Que bajo cae… https://t.co/RxNG5mkakT"
juancavargasb,"Envigado, Colombia","Se le tubo que enfriar todo a Quintero JAJAJAJAJA

SIGA HACIENDO VIDEITOS #ElCambioEnPrimera"
GarciaRaul18,,"@QuinteroCalle De la mano por el cambio, con el pacto de la esperanza. #ElCambioEnPrimera ."
AsiOmass,El Universo 🌌 ,@Luzhelenaf @PGN_COL @CamaraColombia @JenniferAriasF @CorteSupremaJ @consejodeestado @CNDJ_Col Esa es la coherencia… https://t.co/lrQtw0IqQs
arangorafael8,"Paris, France",#ElCambioEnPrimera ni un paso atrás !!!
teatrono5,,@DonIzquierdo_ Para que #ElCambioEnPrimera sea con @petrogustavo nos lo tienen que #MamarEnReversa
tata22lc,,"Quedan 18 días para empezar a vivir sabroso en Colombia, como dijo Daniel Quintero, #ElCambioEnPrimera 😌😌"
Paola_Andr_Ar,,"@QuinteroCalle Como hermanos por la paz, con el pacto de la esperanza. #ElCambioEnPrimera ."
WilCorreaCasta1,"Granada, España","Vamos con toda, a derrotar al MATARIFE, su CERDO y su Banda criminal CD con Diodada Cabello. #ElCambioEnPrimera"
teatrono5,,@QuinteroCalle @DonIzquierdo_ Para que #ElCambioEnPrimera sea con @petrogustavo nos lo tienen que #MamarEnReversa
AtapusRock,Bogotá,#ElCambioEnPrimera y mucho Rocanrol https://t.co/DPluoaedFu
oscmarva,Cali/Colombia,"Señora Cabello aquí no aplica nada o solo es cuando recibe órdenes.
@PGN_COL
#ElCambioEnPrimera https://t.co/CgytHtQPDk"
SamantaRestrep,,"@QuinteroCalle Con esperanza por la transformación, con el Pacto Histórico. #ElCambioEnPrimera ."
Marga_larebelde,,#ElCambioEnPrimera sin excusa! https://t.co/swVgrxQmqB
GermanLondonoM,"Barranquilla, Colombia","El gob de DUQUE 1, acaba de dar un papayaso con la suspensión de @QuinteroCalle, vamos a derrotarlos en PRIMERA VUE… https://t.co/wk1ZHJWhTl"
Mamertos0,"Cali, Colombia.","#ElCambioEnPrimera, soltar el clutch y acelerar al máximo.😍😍😍 https://t.co/jUilZhWZ5Y"
JaimeCor2017,"Sincelejo, Colombia","@richardex45 #ElCambioEnPrimera , te sigo"
hilvictor,,"Yo también #ElCambioEnPrimera  para hacer una transformación de Colombia, por una Paz Integral . https://t.co/QXEVya4KhK"
FabianOjedaEmpr,Earth,"Saludos Twitterland, ahora sí el #UribismoCriminal nos puso a votar berracos este 29 de Mayo y siii… https://t.co/qdJ5t93zNf"
El_Antihaters,,"El mejor puente de este año sera el del 29M , salir a votar en contra de la tirania que destituyo a quintero y quie… https://t.co/nOwqoCMRyX"
colacho_rojas,"Medellín, Colombia","Si lo que nos espera con petro es lo que hemos visto en Bogotá, Medellín, Cali, santa marta…. Pues que gonorrea de… https://t.co/MX4zAn41co"
PimientaJuanito,,"A Pinturita le salió carita la clase de conducción, qué quede clarito qué la CIDH no puede hacer nada, la Procuradu… https://t.co/m8ClIs8BvV"
CamiloMore_,,"@QuinteroCalle Como familia a sacar adelante al país, con Petro y Francia. #ElCambioEnPrimera ."
Tania03930207,,"#ElCambioEnPrimera Dizque puente para el 29 de mayo🤣 pues a votar con más ahínco, esta maravillosa oportunidad es d… https://t.co/YNvcVPQudi"
donmarijuanito,"Vancouver, British Columbia","El ""gobierno"" actual y sus instituciones de mierda, son la mejor campaña de @petrogustavo. Como a diario salen con… https://t.co/RS5w6BceoQ"
